id,y_real,y_pred
65779,0,0.145699581
21399,0,0.062989763
13934,0,0.062989763
64565,0,0.145699581
36666,0,0.062989763
63879,0,0.145699581
13782,0,0.145699581
55215,0,0.062989763
52768,0,0.145699581
68730,0,0.145699581
39888,1,0.145699581
51837,0,0.145699581
28330,0,0.062989763
7349,0,0.062989763
67530,0,0.145699581
20631,0,0.062989763
43010,0,0.062989763
8039,0,0.062989763
61207,0,0.062989763
23158,0,0.062989763
57007,0,0.062989763
19483,0,0.145699581
15924,0,0.062989763
37635,1,0.145699581
19587,0,0.062989763
13195,0,0.145699581
37763,0,0.145699581
40980,0,0.062989763
9408,0,0.062989763
18669,0,0.062989763
52275,0,0.062989763
69996,0,0.062989763
7294,0,0.145699581
55568,0,0.062989763
69015,0,0.145699581
59600,0,0.062989763
22449,0,0.062989763
47291,0,0.062989763
69403,0,0.145699581
69430,0,0.145699581
24756,0,0.062989763
19111,1,0.145699581
12047,0,0.062989763
23457,0,0.145699581
37139,0,0.062989763
67259,0,0.062989763
37199,1,0.145699581
18755,0,0.062989763
3383,1,0.145699581
30422,0,0.145699581
62162,0,0.062989763
25280,0,0.062989763
9571,0,0.145699581
27262,0,0.145699581
45959,0,0.062989763
28398,0,0.062989763
50197,0,0.062989763
50180,0,0.145699581
40389,0,0.145699581
31274,0,0.062989763
32954,0,0.062989763
22307,0,0.062989763
42093,1,0.704484305
66253,0,0.062989763
10382,0,0.062989763
30211,0,0.145699581
15352,0,0.145699581
31207,0,0.062989763
9660,0,0.062989763
33487,0,0.062989763
68617,0,0.062989763
55448,0,0.062989763
67884,0,0.145699581
34255,1,0.062989763
43922,0,0.062989763
35295,0,0.062989763
7920,0,0.145699581
18028,0,0.145699581
36277,0,0.062989763
27134,0,0.145699581
68006,0,0.062989763
38128,0,0.145699581
23079,1,0.145699581
20226,1,0.062989763
57297,0,0.062989763
51110,0,0.062989763
12009,0,0.062989763
4694,0,0.062989763
54907,0,0.062989763
45137,0,0.062989763
12339,0,0.062989763
4530,0,0.062989763
7934,0,0.062989763
27773,0,0.145699581
12319,0,0.145699581
21730,0,0.145699581
13985,0,0.145699581
18710,0,0.145699581
13186,0,0.145699581
34726,1,0.062989763
56063,0,0.062989763
2023,1,0.062989763
38359,0,0.062989763
64031,0,0.062989763
27139,0,0.145699581
3489,0,0.062989763
10086,0,0.062989763
23387,0,0.062989763
11264,0,0.062989763
9621,1,0.704484305
16098,0,0.145699581
16467,0,0.062989763
9561,0,0.062989763
71382,0,0.062989763
23787,0,0.062989763
36871,0,0.145699581
49560,1,0.145699581
7215,0,0.145699581
8650,1,0.145699581
3669,0,0.062989763
67573,0,0.145699581
48995,0,0.062989763
6901,1,0.062989763
35825,0,0.145699581
33567,0,0.062989763
27288,0,0.062989763
72063,0,0.062989763
12825,1,0.062989763
59146,0,0.062989763
4981,0,0.145699581
29123,0,0.062989763
10266,0,0.145699581
14058,1,0.145699581
61171,0,0.062989763
52344,0,0.062989763
19431,0,0.062989763
35993,0,0.062989763
6046,1,0.145699581
25733,0,0.145699581
70459,1,0.145699581
45418,0,0.145699581
48317,0,0.145699581
22722,0,0.062989763
29498,0,0.062989763
72406,0,0.145699581
62159,0,0.062989763
69314,0,0.145699581
59048,0,0.062989763
56858,1,0.145699581
19475,0,0.062989763
55401,0,0.062989763
71690,0,0.145699581
21346,0,0.145699581
29034,0,0.145699581
59030,0,0.145699581
5611,0,0.062989763
26439,0,0.062989763
32175,0,0.062989763
11393,0,0.145699581
42317,0,0.145699581
70508,1,0.704484305
71912,0,0.145699581
12826,0,0.062989763
39403,0,0.062989763
27935,0,0.062989763
49143,0,0.145699581
19573,0,0.062989763
34107,0,0.062989763
12487,0,0.062989763
26834,1,0.145699581
52717,0,0.062989763
35333,0,0.062989763
4641,0,0.062989763
57010,0,0.062989763
30403,0,0.062989763
71282,0,0.145699581
20560,1,0.704484305
61609,0,0.145699581
5979,1,0.062989763
64410,1,0.145699581
34296,1,0.062989763
7930,0,0.062989763
24221,0,0.062989763
60843,0,0.145699581
20117,0,0.145699581
42653,1,0.062989763
60790,0,0.062989763
5173,0,0.062989763
51060,0,0.145699581
50773,0,0.062989763
33712,0,0.062989763
31748,0,0.062989763
40843,0,0.145699581
67450,0,0.145699581
16745,0,0.145699581
16116,0,0.062989763
30532,0,0.062989763
24233,0,0.062989763
62820,1,0.145699581
12874,0,0.062989763
35839,1,0.062989763
31219,0,0.062989763
40989,0,0.704484305
47662,0,0.062989763
71075,0,0.145699581
16865,0,0.062989763
17494,1,0.145699581
57876,0,0.062989763
60405,0,0.145699581
8247,0,0.062989763
69962,0,0.145699581
10703,0,0.145699581
10435,0,0.062989763
67195,0,0.062989763
36828,0,0.145699581
11249,0,0.062989763
25300,0,0.145699581
47918,0,0.062989763
22646,1,0.062989763
25536,0,0.062989763
10740,0,0.145699581
47847,0,0.062989763
13442,0,0.062989763
69301,0,0.145699581
65196,0,0.062989763
68524,0,0.145699581
52552,0,0.062989763
26897,0,0.145699581
56711,0,0.062989763
811,0,0.145699581
68273,0,0.145699581
72151,0,0.062989763
25955,0,0.145699581
54284,0,0.062989763
57569,0,0.062989763
51251,0,0.145699581
34552,0,0.145699581
35918,0,0.062989763
22370,1,0.145699581
50461,0,0.145699581
59734,1,0.145699581
31566,0,0.062989763
37373,0,0.062989763
48132,0,0.062989763
10397,0,0.062989763
25013,0,0.145699581
29462,0,0.062989763
6196,0,0.145699581
67695,0,0.062989763
60857,0,0.145699581
63837,1,0.145699581
67920,0,0.704484305
5264,0,0.062989763
27498,1,0.145699581
39045,0,0.062989763
7628,0,0.062989763
58189,0,0.062989763
53686,0,0.062989763
3787,0,0.145699581
35001,0,0.062989763
66810,0,0.062989763
3015,1,0.062989763
21341,1,0.145699581
36355,0,0.062989763
44255,0,0.062989763
19181,0,0.145699581
30711,0,0.062989763
26607,0,0.062989763
68397,0,0.145699581
8983,0,0.145699581
5086,0,0.062989763
69976,0,0.145699581
32118,0,0.145699581
26874,0,0.145699581
12356,0,0.062989763
3935,1,0.145699581
47734,1,0.145699581
41955,0,0.145699581
71622,0,0.145699581
43814,0,0.062989763
4717,0,0.062989763
11765,0,0.145699581
34499,0,0.145699581
141,0,0.062989763
32036,0,0.145699581
18935,0,0.145699581
68083,0,0.145699581
51938,0,0.062989763
11835,0,0.145699581
34553,0,0.062989763
50081,0,0.062989763
33442,0,0.062989763
69291,0,0.062989763
51694,0,0.062989763
28818,0,0.062989763
8542,1,0.145699581
17422,0,0.062989763
62649,0,0.062989763
31632,0,0.062989763
36120,0,0.062989763
50195,0,0.145699581
55152,0,0.062989763
11275,0,0.145699581
61616,1,0.062989763
68676,0,0.062989763
42683,0,0.062989763
36435,0,0.145699581
13768,0,0.145699581
134,1,0.704484305
63651,0,0.062989763
9731,0,0.145699581
1650,0,0.145699581
68111,1,0.062989763
21251,0,0.145699581
11921,1,0.704484305
28951,0,0.145699581
33335,0,0.062989763
31482,0,0.062989763
37498,0,0.062989763
61370,0,0.062989763
4003,0,0.062989763
40191,1,0.145699581
49915,0,0.062989763
47720,0,0.145699581
48103,0,0.145699581
34250,0,0.062989763
70301,0,0.062989763
29171,0,0.062989763
61602,1,0.704484305
54865,0,0.062989763
38622,1,0.145699581
63383,1,0.062989763
33874,1,0.145699581
590,0,0.145699581
52769,0,0.062989763
51958,0,0.062989763
13592,0,0.062989763
46842,0,0.145699581
39298,0,0.145699581
24317,0,0.062989763
46249,0,0.062989763
60115,0,0.062989763
51401,0,0.062989763
25274,0,0.062989763
9307,0,0.145699581
28140,0,0.145699581
67285,1,0.062989763
58312,0,0.145699581
55000,1,0.145699581
69389,0,0.145699581
72045,0,0.062989763
43962,0,0.062989763
2131,0,0.062989763
24393,0,0.062989763
20129,0,0.145699581
8497,0,0.145699581
3134,0,0.062989763
26845,1,0.145699581
24423,0,0.062989763
12589,0,0.145699581
45067,0,0.062989763
28841,0,0.145699581
69263,0,0.145699581
47353,0,0.062989763
23831,0,0.062989763
14291,0,0.145699581
8362,0,0.062989763
72176,0,0.145699581
27492,0,0.062989763
40730,1,0.062989763
53101,0,0.145699581
63105,0,0.145699581
41466,1,0.062989763
801,0,0.145699581
65675,0,0.145699581
55845,0,0.062989763
27723,0,0.062989763
6818,0,0.145699581
3599,0,0.145699581
59501,0,0.062989763
60091,1,0.145699581
47441,0,0.145699581
9628,0,0.062989763
24772,0,0.062989763
52993,0,0.062989763
65737,0,0.145699581
50445,0,0.145699581
17506,0,0.145699581
46667,0,0.145699581
20343,0,0.062989763
69378,0,0.062989763
11478,0,0.062989763
30313,0,0.145699581
18260,0,0.062989763
6841,0,0.062989763
59963,0,0.062989763
38059,0,0.062989763
48373,0,0.145699581
29582,1,0.704484305
61036,1,0.062989763
53411,0,0.062989763
25230,0,0.062989763
68737,0,0.062989763
46844,1,0.062989763
2557,0,0.145699581
43206,0,0.062989763
30089,0,0.062989763
5574,0,0.062989763
38251,0,0.145699581
69700,0,0.062989763
51336,0,0.062989763
40090,0,0.145699581
17600,0,0.145699581
56351,0,0.062989763
47218,0,0.062989763
60129,0,0.062989763
46971,1,0.145699581
34756,0,0.145699581
35858,1,0.145699581
27516,1,0.062989763
32629,0,0.145699581
58966,0,0.145699581
67258,0,0.062989763
10683,0,0.062989763
54300,0,0.145699581
70649,0,0.145699581
70585,0,0.062989763
25395,0,0.145699581
28533,0,0.145699581
68857,1,0.704484305
7725,0,0.062989763
67683,0,0.062989763
25070,0,0.062989763
38601,0,0.145699581
39015,0,0.062989763
51751,0,0.062989763
29387,0,0.062989763
11065,0,0.704484305
24639,0,0.062989763
45371,0,0.062989763
4157,1,0.704484305
61659,0,0.062989763
15397,0,0.062989763
39059,1,0.062989763
9885,0,0.145699581
23523,0,0.062989763
44963,0,0.062989763
18534,0,0.062989763
45961,0,0.145699581
35163,0,0.062989763
67912,1,0.704484305
62072,1,0.704484305
26852,0,0.062989763
22748,0,0.062989763
59973,0,0.062989763
32712,0,0.062989763
22869,0,0.145699581
7083,0,0.145699581
4702,0,0.062989763
49906,0,0.145699581
48353,0,0.145699581
65468,0,0.145699581
21841,0,0.145699581
67512,0,0.145699581
14621,0,0.145699581
57347,0,0.062989763
16260,0,0.062989763
2227,0,0.062989763
62386,0,0.062989763
49585,0,0.145699581
68176,0,0.145699581
48914,0,0.062989763
61013,0,0.062989763
26194,0,0.062989763
28400,1,0.062989763
41083,0,0.145699581
6889,0,0.062989763
14025,0,0.062989763
42556,0,0.145699581
54380,0,0.145699581
62752,1,0.062989763
26907,0,0.062989763
57800,0,0.062989763
4223,0,0.062989763
45110,0,0.062989763
25809,0,0.062989763
42541,0,0.062989763
66114,0,0.062989763
14432,0,0.145699581
26708,0,0.062989763
48576,0,0.062989763
55574,0,0.062989763
37787,0,0.062989763
59907,0,0.062989763
38137,0,0.145699581
36304,0,0.145699581
30388,0,0.062989763
26214,0,0.145699581
8933,0,0.062989763
21573,0,0.062989763
20017,0,0.145699581
55717,0,0.062989763
56292,1,0.704484305
10404,0,0.062989763
37295,0,0.062989763
43203,0,0.062989763
36594,0,0.062989763
27933,0,0.145699581
30826,0,0.145699581
852,0,0.062989763
66494,0,0.062989763
5749,1,0.145699581
36702,0,0.062989763
59320,0,0.062989763
43282,0,0.145699581
30682,0,0.145699581
40454,0,0.062989763
57069,0,0.062989763
12132,1,0.145699581
70181,1,0.062989763
34249,0,0.062989763
67236,0,0.062989763
65152,0,0.062989763
54302,0,0.062989763
48930,0,0.062989763
46861,1,0.145699581
5301,0,0.062989763
30634,1,0.062989763
38388,0,0.062989763
68165,0,0.062989763
51503,0,0.062989763
52389,1,0.145699581
33999,0,0.062989763
8700,1,0.062989763
56622,0,0.062989763
31687,0,0.062989763
31201,0,0.062989763
1990,0,0.062989763
10600,0,0.062989763
30559,0,0.145699581
55464,0,0.062989763
345,0,0.062989763
43641,0,0.145699581
72374,0,0.145699581
51091,0,0.145699581
18983,0,0.062989763
61527,0,0.062989763
24123,0,0.062989763
41807,0,0.145699581
31291,1,0.704484305
3730,0,0.062989763
52758,0,0.145699581
39629,0,0.062989763
54304,0,0.062989763
3671,0,0.062989763
51683,0,0.062989763
21522,0,0.145699581
20495,0,0.062989763
59984,0,0.145699581
6248,0,0.704484305
3084,0,0.062989763
25212,0,0.145699581
39202,0,0.062989763
44052,0,0.062989763
19616,0,0.062989763
14835,1,0.704484305
27587,0,0.145699581
34159,0,0.062989763
60383,1,0.704484305
8782,0,0.145699581
48844,0,0.145699581
35900,0,0.062989763
65201,1,0.062989763
39841,0,0.145699581
9295,0,0.062989763
31947,0,0.062989763
13899,0,0.062989763
31432,0,0.062989763
16271,0,0.145699581
69447,0,0.145699581
32409,0,0.145699581
56155,0,0.145699581
11435,0,0.145699581
62631,0,0.145699581
14897,1,0.145699581
12860,0,0.062989763
11917,0,0.145699581
40845,0,0.062989763
52542,0,0.062989763
63285,0,0.062989763
51186,0,0.062989763
34502,0,0.145699581
59263,0,0.062989763
1201,1,0.062989763
71961,0,0.145699581
45869,0,0.062989763
30960,0,0.062989763
2053,0,0.062989763
54423,0,0.062989763
15074,0,0.062989763
72196,0,0.145699581
65537,0,0.062989763
51469,1,0.062989763
52802,0,0.145699581
34136,0,0.062989763
62302,0,0.145699581
11951,0,0.062989763
44817,0,0.062989763
21120,1,0.145699581
32953,1,0.145699581
3297,1,0.062989763
12834,1,0.145699581
4188,0,0.145699581
68209,1,0.704484305
24760,0,0.145699581
37413,0,0.145699581
45159,0,0.145699581
17139,1,0.062989763
37279,0,0.145699581
58249,0,0.062989763
25157,0,0.145699581
62012,0,0.062989763
2488,1,0.145699581
70119,0,0.062989763
53810,0,0.062989763
19736,0,0.062989763
48900,1,0.704484305
25131,0,0.145699581
68384,1,0.145699581
24458,1,0.704484305
2291,0,0.145699581
25537,1,0.145699581
27959,0,0.145699581
25779,0,0.062989763
69312,0,0.062989763
27713,0,0.062989763
39451,0,0.145699581
66809,1,0.704484305
66198,0,0.062989763
17528,0,0.145699581
51776,0,0.062989763
25198,0,0.145699581
40021,0,0.062989763
53641,0,0.062989763
59178,0,0.062989763
62783,0,0.062989763
2590,0,0.062989763
15887,1,0.145699581
26497,0,0.145699581
22073,0,0.062989763
52543,0,0.062989763
50515,0,0.145699581
65694,0,0.062989763
61040,0,0.062989763
56199,0,0.062989763
28941,0,0.062989763
41638,1,0.145699581
5516,0,0.062989763
63011,0,0.145699581
69023,0,0.145699581
36494,0,0.145699581
66718,0,0.062989763
9713,0,0.145699581
17234,0,0.145699581
35368,0,0.062989763
34221,0,0.145699581
31400,0,0.062989763
2834,0,0.062989763
46503,0,0.062989763
51645,0,0.062989763
25385,1,0.145699581
68309,0,0.062989763
53629,0,0.062989763
3666,0,0.062989763
70745,0,0.062989763
15721,0,0.145699581
2613,0,0.062989763
18815,0,0.145699581
51988,0,0.145699581
17891,1,0.062989763
16954,0,0.145699581
1517,0,0.145699581
19097,0,0.062989763
49921,0,0.145699581
2503,0,0.062989763
4535,1,0.704484305
28702,0,0.062989763
35362,0,0.062989763
45532,0,0.145699581
52196,0,0.062989763
5542,0,0.145699581
30412,0,0.145699581
70249,1,0.704484305
58713,0,0.145699581
16146,0,0.062989763
35337,0,0.062989763
819,0,0.062989763
18659,0,0.145699581
32801,0,0.062989763
53456,0,0.062989763
71462,0,0.145699581
23969,0,0.062989763
68153,1,0.145699581
69382,0,0.062989763
64868,0,0.062989763
35547,0,0.062989763
56620,0,0.062989763
57931,0,0.062989763
48892,0,0.145699581
41930,0,0.145699581
23856,0,0.145699581
95,0,0.062989763
4750,0,0.145699581
6203,0,0.062989763
947,0,0.062989763
72653,0,0.062989763
8605,0,0.145699581
42814,0,0.145699581
2692,0,0.062989763
690,0,0.145699581
11657,0,0.145699581
59994,0,0.062989763
55303,0,0.062989763
19675,0,0.062989763
13572,0,0.062989763
16283,0,0.145699581
4473,0,0.145699581
4323,0,0.062989763
10687,1,0.062989763
5267,0,0.062989763
3093,0,0.062989763
37678,1,0.062989763
56909,0,0.062989763
50099,0,0.062989763
4805,0,0.062989763
1296,0,0.062989763
31887,1,0.145699581
11366,0,0.145699581
51833,0,0.062989763
50757,0,0.145699581
63823,0,0.062989763
23455,0,0.062989763
69995,0,0.145699581
70999,0,0.062989763
2826,0,0.145699581
64420,0,0.062989763
59289,0,0.145699581
52214,0,0.062989763
20833,0,0.062989763
36190,0,0.062989763
30885,0,0.062989763
43977,1,0.062989763
66760,0,0.062989763
17313,0,0.062989763
19602,0,0.062989763
52984,0,0.704484305
54175,0,0.145699581
67078,0,0.145699581
33359,0,0.062989763
62038,0,0.145699581
22496,1,0.145699581
14997,0,0.062989763
66370,0,0.062989763
3803,0,0.145699581
29640,0,0.062989763
32896,1,0.145699581
29978,0,0.062989763
48314,0,0.145699581
54552,0,0.145699581
65702,1,0.145699581
59093,0,0.062989763
6752,0,0.145699581
12823,0,0.145699581
46283,0,0.062989763
63004,0,0.062989763
42687,0,0.062989763
18915,0,0.062989763
63685,1,0.145699581
13528,1,0.704484305
35233,0,0.145699581
708,0,0.062989763
25977,0,0.062989763
31867,0,0.062989763
9064,0,0.704484305
44990,0,0.062989763
21796,0,0.145699581
17270,0,0.145699581
25845,1,0.145699581
64334,0,0.062989763
71372,0,0.145699581
52772,0,0.062989763
71525,1,0.704484305
38894,0,0.062989763
31259,0,0.062989763
69498,1,0.704484305
10689,0,0.062989763
4795,0,0.062989763
1748,0,0.145699581
44122,0,0.145699581
50187,0,0.145699581
57714,0,0.145699581
9925,0,0.145699581
11513,0,0.062989763
71229,0,0.145699581
28723,0,0.062989763
13539,0,0.145699581
34418,0,0.062989763
39206,0,0.145699581
23643,0,0.145699581
72022,0,0.145699581
38020,0,0.062989763
9636,0,0.062989763
31593,0,0.062989763
44715,0,0.062989763
14617,0,0.062989763
9667,1,0.145699581
55950,0,0.062989763
45804,0,0.062989763
20322,0,0.062989763
13777,0,0.145699581
19127,1,0.062989763
38232,0,0.062989763
49325,0,0.145699581
27608,0,0.145699581
68772,0,0.062989763
8526,0,0.145699581
2817,0,0.062989763
36335,0,0.062989763
41659,0,0.062989763
60437,0,0.062989763
47127,1,0.062989763
68012,0,0.145699581
36848,0,0.062989763
6118,0,0.062989763
71625,1,0.704484305
28912,1,0.145699581
64488,0,0.145699581
63134,0,0.145699581
21351,0,0.145699581
9550,1,0.062989763
19149,0,0.062989763
413,0,0.145699581
59009,0,0.062989763
12577,0,0.145699581
60697,0,0.062989763
12005,0,0.062989763
55005,0,0.062989763
37364,0,0.145699581
19634,1,0.145699581
24713,0,0.145699581
50760,0,0.062989763
42586,0,0.062989763
33794,0,0.704484305
24220,0,0.062989763
69667,0,0.062989763
46491,0,0.062989763
14133,1,0.704484305
25716,0,0.145699581
36932,0,0.062989763
63558,1,0.062989763
10992,0,0.062989763
16591,0,0.145699581
11734,0,0.062989763
44220,0,0.062989763
36110,0,0.062989763
13543,0,0.062989763
29351,0,0.062989763
41918,0,0.145699581
22239,0,0.145699581
34621,1,0.062989763
67606,0,0.062989763
3314,0,0.145699581
38496,0,0.062989763
31863,1,0.704484305
65225,0,0.062989763
63403,0,0.145699581
11750,0,0.145699581
54130,0,0.062989763
29006,0,0.704484305
40081,1,0.145699581
5773,0,0.145699581
8390,0,0.145699581
66573,0,0.062989763
63238,0,0.062989763
11746,1,0.145699581
38252,0,0.145699581
66900,0,0.145699581
23440,0,0.145699581
11572,0,0.062989763
68330,0,0.062989763
33271,0,0.145699581
72188,0,0.062989763
146,0,0.062989763
44550,0,0.145699581
28965,1,0.145699581
64751,0,0.062989763
36399,0,0.145699581
52267,0,0.145699581
1979,0,0.062989763
27299,0,0.062989763
27827,0,0.145699581
24308,1,0.704484305
26221,0,0.062989763
45951,0,0.062989763
2369,0,0.145699581
50083,0,0.145699581
58666,0,0.062989763
36505,0,0.062989763
8101,0,0.062989763
65191,0,0.062989763
29737,1,0.062989763
34081,0,0.145699581
51338,0,0.145699581
17400,0,0.062989763
21556,0,0.062989763
50672,1,0.145699581
55502,0,0.062989763
996,1,0.145699581
39654,0,0.062989763
46926,0,0.062989763
67003,0,0.062989763
49655,0,0.145699581
18253,0,0.145699581
29566,0,0.062989763
8842,0,0.062989763
9494,0,0.062989763
46034,0,0.145699581
24917,0,0.062989763
30407,0,0.062989763
67552,0,0.062989763
27610,0,0.145699581
16440,1,0.062989763
49639,0,0.062989763
709,0,0.145699581
49340,0,0.062989763
56924,0,0.062989763
36495,0,0.062989763
22156,1,0.145699581
53008,0,0.145699581
21914,0,0.062989763
55701,0,0.062989763
8063,0,0.062989763
57355,0,0.062989763
35306,0,0.062989763
59882,0,0.062989763
54527,0,0.062989763
64857,0,0.062989763
20020,0,0.145699581
32047,1,0.145699581
19558,0,0.062989763
23722,0,0.062989763
62082,0,0.062989763
7900,0,0.062989763
28923,0,0.062989763
29197,0,0.062989763
31381,0,0.062989763
12726,0,0.062989763
19104,0,0.062989763
47410,0,0.062989763
58658,0,0.062989763
30280,0,0.145699581
11508,0,0.145699581
20749,1,0.145699581
57653,1,0.062989763
11808,0,0.062989763
56765,0,0.062989763
37681,1,0.062989763
23006,0,0.062989763
19780,0,0.062989763
57632,0,0.145699581
7479,0,0.062989763
60233,0,0.145699581
5700,0,0.062989763
51571,0,0.062989763
62135,0,0.145699581
70320,0,0.145699581
72926,0,0.062989763
1787,0,0.145699581
16026,0,0.145699581
8772,0,0.145699581
27688,0,0.145699581
6063,0,0.062989763
20308,0,0.145699581
40715,0,0.062989763
23612,1,0.145699581
67791,0,0.062989763
27115,0,0.145699581
68496,0,0.145699581
19636,0,0.062989763
49388,0,0.062989763
9846,0,0.145699581
58212,0,0.145699581
54792,0,0.062989763
31791,1,0.704484305
32815,1,0.145699581
48890,0,0.145699581
5349,0,0.062989763
46456,0,0.062989763
56748,0,0.145699581
16046,0,0.062989763
2942,0,0.062989763
27637,0,0.062989763
24724,0,0.062989763
32071,1,0.145699581
27793,0,0.062989763
65966,0,0.062989763
12503,0,0.062989763
10769,0,0.145699581
44049,0,0.062989763
1239,0,0.062989763
4753,0,0.062989763
55943,0,0.062989763
67204,0,0.062989763
14885,0,0.145699581
46209,0,0.062989763
23806,0,0.145699581
68619,1,0.062989763
58692,1,0.145699581
53169,0,0.062989763
15997,0,0.062989763
3285,0,0.062989763
26328,0,0.062989763
53246,0,0.062989763
67040,0,0.062989763
48347,0,0.145699581
50370,0,0.062989763
60869,0,0.145699581
50713,0,0.145699581
61671,0,0.062989763
32008,0,0.145699581
48588,1,0.145699581
9183,0,0.145699581
52864,1,0.062989763
4833,0,0.062989763
20166,0,0.062989763
29562,1,0.704484305
67739,0,0.145699581
70172,0,0.145699581
2792,0,0.062989763
42201,1,0.062989763
2156,0,0.145699581
40589,0,0.062989763
7055,0,0.145699581
45254,0,0.145699581
58764,0,0.145699581
25136,0,0.062989763
9623,1,0.704484305
5815,0,0.062989763
25164,0,0.062989763
71519,1,0.704484305
38265,0,0.062989763
24119,0,0.145699581
22562,0,0.062989763
27472,0,0.145699581
1332,0,0.145699581
2624,0,0.062989763
63061,0,0.062989763
28867,0,0.145699581
33698,0,0.062989763
28886,0,0.062989763
50398,0,0.062989763
28658,0,0.062989763
36034,0,0.145699581
2655,0,0.145699581
21391,1,0.062989763
69105,0,0.145699581
67113,0,0.062989763
68978,0,0.145699581
56885,0,0.062989763
54171,1,0.145699581
4739,0,0.062989763
9729,0,0.145699581
8875,0,0.145699581
54726,0,0.062989763
64836,0,0.145699581
28903,0,0.062989763
13104,0,0.062989763
26884,1,0.145699581
36331,0,0.062989763
65551,1,0.062989763
5504,0,0.145699581
7878,0,0.062989763
54125,0,0.062989763
21862,0,0.145699581
51939,0,0.062989763
16673,0,0.704484305
28239,0,0.062989763
36446,1,0.062989763
67439,0,0.145699581
4156,0,0.145699581
21871,1,0.145699581
17289,0,0.062989763
27642,0,0.145699581
